u,v,length
3099327968,3099327957,79.345
3099327970,42453251,15.719
3099327970,3099327975,78.914
3099327972,3099326120,85.34800000000001
3099327972,2141026501,259.01300000000003
3099327974,42437204,13.076
3099327974,3099326116,79.84100000000001
3099327975,2141026493,258.281
3099327975,3099327972,79.471
3099327976,42435957,13.99
3099327976,3099327951,78.918
3212472843,42429762,23.147
3212472843,42432108,99.67
3212472963,42437990,134.65800000000002
3212472978,42448440,80.35600000000001
3212472978,6330018917,23.39
3212472978,496707003,101.212
3247295579,9150529694,3.351
3247295579,42452290,19.364
3269867944,42441080,84.897
3269867944,7732571885,64.598
3270031002,42437670,132.222
3270031002,42430633,140.28799999999998
3270031002,3270031028,85.356
3270031028,5165632724,52.874
3270031028,3270031030,80.25299999999999
3270031030,42452975,117.063
3270031031,3270031030,48.011
3270031031,5165632724,81.93700000000001
3350498747,42452620,66.79299999999999
3350498747,42440356,166.252
3350498747,42433218,106.18900000000001
3430331121,42436590,84.06099999999999
3430331122,42436598,74.515
3533937800,42421985,99.1
3533937800,595254571,228.78999999999996
3533937800,1672106385,81.25900000000001
3533937800,4682935365,79.292
3551738975,42442589,184.692
3551756586,42448329,66.509
3567807957,42434845,73.94
3570003194,42425088,70.646
3574612293,588593059,67.83200000000001
3574612293,4149748671,72.553
3574648567,4149947889,21.167
3574648569,588593059,14.176
3574648569,246909454,23.604
3574648569,9410604941,36.071999999999996
3579426871,12029862494,8.602
3579426871,595314036,57.021
3579426871,595314040,50.086000000000006
3579426874,5004570653,87.331
3579426874,470209122,73.491
3579426874,595314036,184.978
3579432156,42428782,18.944
3579432156,42442569,265.759
3579432156,1506445808,82.77499999999999
3579432159,1506445789,77.89800000000001
3579432159,1506445821,165.65099999999998
3579432160,1504153626,153.88
3579432160,42435380,87.207
3579432160,1506445789,76.48400000000001
3579432161,1504153626,83.741
3579432161,561035338,266.248
3579432161,3579432162,80.08200000000001
3579432162,1506599378,263.634
3579432162,42438928,80.99300000000001
3579432162,42435380,188.04600000000002
3579432162,3579432161,80.082
3584752508,42433281,164.199
3584752508,42433298,141.01399999999998
3588508439,42429630,76.826
3588508439,246858435,94.831
3624790934,42436957,228.55299999999997
3624790934,42446584,81.73500000000001
3624790934,1989931095,111.563
3630219668,42437074,137.42
3630249566,3785707059,628.148
3631837584,3631837585,107.471
3631837584,42433422,683.074
3631837585,42433385,70.512
3639382767,561042199,9.62
3639382767,3639382768,7.603
3639382768,561042195,71.887
3639382769,42443807,72.079
3639382769,42445917,89.773
3670609093,42446245,53.055
3670609093,1919595912,141.026
3670609093,42432078,77.092
3702296508,42443119,209.38800000000003
3718637426,42431260,81.081
3718672443,9170816532,81.126
3718672443,1061531707,52.266
3772840882,42452310,48.906000000000006
3772840882,42436187,79.119
3772840882,6417761624,151.76100000000002
3783071109,42440401,75.382
3783071112,1919595923,13.681
3783071112,3783071109,77.03999999999999
3785522931,42433377,90.925
3785522931,42456091,174.43900000000002
3785532381,3785532382,27.562999999999995
3785532381,8828140387,49.994
3785532382,42433421,31.769
3785532382,6289180298,62.366
3785575833,42427965,62.003
3785585954,1775176473,11.682
3785586743,3785586748,98.894
3785586743,42423565,64.665
3785586748,371037077,323.83000000000004
3785707059,486876216,154.54
3785707059,486864450,151.264
3786728557,42433431,264.629
3786728678,42422110,27.576
3786728678,3786728679,16.821
3786728679,42443105,63.910000000000004
3786728763,42423170,309.472
3786728763,5959765085,527.13
3786728788,6511274595,481.4440000000001
3786741452,9153702893,22.094
3786901738,3786901743,83.424
3786901738,561042199,565.8170000000001
3786901743,561042190,17.854
3786901743,42434951,85.94800000000001
3786901743,42445374,148.146
3788379733,42440838,111.438
3788379733,4143859873,32.212
3788379733,42430136,44.408
3829675223,370924957,407.9149999999999
3829675223,42438898,258.061
3831856757,5852272391,674.544
3831856757,42455929,113.69200000000001
3834923371,1701844605,27.345
3858909357,2099150501,80.44
3858909357,42445215,150.46
3884569924,3884569931,17.302
3884569924,588455738,124.34
3884569924,278609863,58.336
3884569924,278609934,57.783
3884569931,3884569924,17.302
3884569931,42444277,104.09
3884569931,497412701,38.866
3891963915,4321748238,44.076
3891963915,1919595928,90.29099999999998
3892037906,42430898,67.14699999999999
3914862593,588546798,11.439
3914862593,588546891,65.205
3917286380,7910052385,135.673
3931519753,42438084,202.40800000000002
3931524258,3931519753,224.476
3931524258,3931524261,42.992000000000004
3931524260,3786728679,18.344
3931524260,7925143983,64.44800000000001
3931524261,42443824,209.90500000000003
3931534870,42443096,18.519
3931534870,3931524258,37.775999999999996
3931534871,3931534870,79.308
4012724171,42434148,213.693
4012724171,42449021,75.514
4015190382,42439249,190.056
4015190382,42434196,74.39600000000002
4015190382,1773121034,76.168
4015190382,42443799,53.376
4015192929,673008453,74.109
4015192929,42440270,49.439
4015192929,42440347,109.511
4016646206,42442492,271.04200000000003
4016646206,42437050,81.491
4016646214,42433743,241.16299999999998
4016646214,42435736,35.222
4121409402,42433324,48.839000000000006
4133206254,42454328,34.03
4133206254,246648219,60.614
4137021568,42434845,17.228
4138911201,42429896,77.792
4142105811,4142105822,55.702999999999996
4142105812,4142105811,105.649
4142105812,42436083,10.29
4142105812,42436073,64.456
4142105813,42426089,88.414
4142105813,42440838,51.758
4142105822,42424619,11.546
4142105822,4629486879,26.566
4143765783,272194254,76.275
4143851142,42430115,42.548
4143851142,4143851144,43.30499999999999
4143851144,42428420,171.62900000000002
4143851144,42453777,76.295
4143859865,3788379733,19.353
4143859865,4143859873,19.781
4143859873,3788379733,32.212
4143859873,42440829,52.19800000000001
4143875757,588545728,71.689
4143875757,272195270,37.694
4143876126,2821304146,164.24999999999997
4145424858,42427412,64.065
4145424858,4145424858,48.038999999999994
4145735057,4145735066,24.938000000000002
4145735059,205020852,26.725
4145735066,4147546533,40.6
4145735066,42451370,1058.761
4145794861,4145735057,33.527
4145794861,4147546533,94.33
4147546533,42431902,57.707
4149748671,9181525951,6.37
4149936235,4149936245,43.080000000000005
4149936235,42446622,103.15899999999999
4149936245,42436178,7.383
4149947889,9410604941,209.15899999999996
4158673495,42448469,77.283
4158673495,42422283,158.859
4158740807,486819531,19.914
4158749895,205025778,9.906
4158749895,587988061,154.243
4158752891,4158753824,301.231
4158753824,278638234,122.86800000000001
4158753824,486819535,97.384
4158760599,42437749,24.473
4158796735,588455743,52.096999999999994
4158807592,42439813,101.29400000000001
4158807592,588455743,26.166999999999998
4161568888,7147636389,11.034
4161568888,370896902,54.449
4163883691,42447149,80.025
4163883691,42452812,147.75500000000002
4163940359,2141026497,15.519
4163940359,42439852,79.12899999999999
4202908174,4321748238,44.201
4202908174,4321748237,45.681000000000004
4205440426,42432967,79.539
4205440426,42432963,84.879
4205440429,2504882506,80.324
4205440429,42432974,81.41000000000001
4205440429,42448674,60.396
4207143418,246858445,20.839999999999996
4207143418,42436316,143.38400000000001
4207143421,42436024,78.094
4207143421,42438060,89.509
4207802391,1772136801,24.817999999999998
4207802391,246858654,18.155
4207806923,42444123,125.882
4207806923,5799766717,168.38100000000003
4207863943,3099326126,14.404
4207863943,42440385,80.188
4207913309,4491359481,22.959
4207913309,9807801426,23.951
4207962275,42435396,215.57799999999997
4207962275,42443081,156.915
4235734223,4235734225,15.431000000000001
4235734223,42443298,21.632
4235734225,3892037906,94.81800000000001
4274141356,42423774,232.397
4274141356,1632878962,151.51700000000002
4288677093,6177439759,80.422
4288677093,42424089,215.21200000000002
4300940094,42427345,38.174
4300940094,7500756892,46.93000000000001
4320028826,42457728,61.917
4320028826,42430805,15.016000000000002
4321748237,42431517,126.261
4321748237,42430187,152.56
4321748238,4321748237,11.347
4321748238,42430468,19.41
4332491210,5798966629,64.689
4347534767,42430394,250.464
4347534767,5706568771,62.435
4347534767,42427764,82.77099999999999
4347534783,4347534767,129.577
4347534783,5706568771,81.936
4347550065,42421969,124.24499999999999
4347550065,1825841742,23.195
4347550071,4347550065,19.009
4347550074,4347550071,78.336
4347550074,42423674,164.867
4375208206,42445630,74.86699999999999
4375208206,11038072433,78.31700000000001
4412043541,4274141356,319.30800000000005
4412043541,370912817,277.583
4443775464,42435420,273.71000000000004
4443775464,4443775465,78.65799999999999
4443775465,4557517549,276.559
4443775465,42435642,157.288
4461990857,42439440,80.844
4477147269,1775260897,65.05499999999999
4477147269,42440798,57.804
4477147270,4506716195,37.773
4477147270,4477147269,16.683
4478001045,1919595911,14.996
4478001045,42443513,151.594
4478001045,4332491210,69.343
4487582555,42436563,25.147
4487582555,4487582557,81.606
4487582556,42437768,116.441
4487582556,42437763,12.745999999999999
4487582557,4487582556,76.713
4487582557,482807376,12.894
4491359481,9807801426,5.796
4491359481,42444964,77.241
4492821528,42431497,45.268
4492821528,6211332483,88.978
4506716195,11496014189,75.098
4515465264,42427894,12.056
4515465264,42439673,20.002
4515465264,42439802,53.024
4515465264,42426665,437.03400000000005
4515465265,42431666,144.29399999999998
4515465265,374451674,47.422999999999995
4557495130,1061531527,93.786
4557495130,3718672443,78.54
4557517549,427840998,160.132
4557517549,358448394,55.092
4557517550,42445766,267.42199999999997
4557517552,4557517550,58.617000000000004
4557517552,387180916,58.469
4557517554,42436439,30.346000000000004
4557517554,42454325,149.844
4557517555,42429412,153.078
4557517555,42429394,57.742000000000004
4557517555,4557517554,88.11599999999999
4561384853,42427300,155.383
4562863353,42428016,143.339
4597668020,42449308,10.323
4597668020,4597668044,78.941
4597668023,42437018,10.042
4597668023,4597668035,81.378
4597668026,42437280,10.787
4597668026,4597668036,76.121
4597668028,42439203,10.669
4597668028,4597668038,74.371
4597668029,42436578,10.404
4597668029,4597668041,83.283
4597668030,42446266,10.147
4597668030,4597668031,78.31700000000001
4597668031,42445885,151.168
4597668031,4597668032,78.61099999999999
4597668032,42429888,10.273
4597668032,4597668042,79.5
4597668033,42445409,11.397
4597668033,4597668043,78.29499999999999
4597668035,42428493,92.322
4597668036,42439272,307.43399999999997
4597668036,4597668023,72.82199999999999
4597668038,42428179,168.775
4597668038,4597668026,74.03399999999999
4597668039,42428192,213.97
4597668039,4597668028,73.622
4597668040,42440323,10.541
4597668040,4597668039,79.106
4597668041,42448693,10.315
4597668041,42445867,152.012
4597668041,4597668040,85.637
4597668042,42445879,151.169
4597668042,4597668029,77.834
4597668043,4597668030,79.623
4597668043,42436746,151.01000000000002
4597668044,42445896,149.861
4597668044,4597668033,77.88499999999999
4602414021,42452015,70.397
4616536348,42423514,102.199
4616536348,42423456,70.966
4616536348,10853807645,72.949
4616536351,42442286,12.413
4616536351,4616536352,73.255
4616536352,42436353,145.233
4616536352,4616536348,68.708
4629486879,4142105813,105.374
4679523598,42430805,15.678
4679523598,4320028826,14.404
4682935360,247123651,140.283
4682935360,42430749,125.631
4682935360,4682935365,84.03
4682935365,2061592973,102.267
4682935365,3533937800,79.292
4682935365,4682935360,84.02999999999999
4708064890,42432897,158.76500000000001
4708064890,42435775,79.245
4708064890,42435766,80.55
4754091366,42428405,118.295
4754091366,42429829,69.86400000000002
4778174564,42438781,64.051
4778174564,3567807957,78.196
4779073677,4779073680,13.666
4779073677,4779073679,63.562999999999995
4779073679,42449010,87.232
4779073679,4779073680,63.761
4779073679,42443054,228.32000000000002
4779073680,6289180295,81.16400000000002
4779073680,42424025,28.896
4814440062,1764400300,14.221
4841945993,4841945995,47.327999999999996
4841945993,42431802,48.163999999999994
4841945995,339044224,128.91400000000002
4862610026,42448338,148.695
4862610026,42446998,80.551
4872623863,42427393,80.656
4872623863,42454381,196.129
4878831008,9121386334,10.622
4878831008,370705004,94.411
4878831008,42431602,69.96799999999999
4886250352,406006393,234.497
4886250352,42451332,112.96
4888388399,42435810,80.688
4888388399,42435805,85.159
4888388399,42432931,136.888
4899886546,42445314,19.342
4899886546,246580797,177.358
4899886584,4899886546,235.606
5004570627,42441907,16.728
5004570627,5004570651,331.574
5004570630,42428814,194.32000000000002
5004570630,5004570631,80.48499999999999
5004570631,1506445797,8.985
5004570631,5004570632,87.91000000000001
5004570632,1506445822,9.629
5004570632,595314040,38.04
5004570632,5004570653,245.32800000000003
5004570632,12029862494,88.411
5004570644,42440577,9.395
5004570644,5004570630,80.633
5004570651,42441910,15.892
5004570651,42452276,252.557
5004570653,7620540917,74.62
5048446874,42428114,8.276
5048446874,5048446875,92.87700000000001
5048446875,60926009,78.49
5051482018,374451674,29.362
5051482018,4515465265,39.452
5071822871,42429226,22.924999999999997
5071822871,42429228,90.94699999999999
5079840928,5079840929,606.3629999999999
5079840929,3630219668,26.701000000000004
5079840929,486868138,98.975
5131026388,42445387,66.08200000000001
5131026388,42442913,86.456
5131026388,42445382,139.48000000000002
5137743341,5137747688,130.705
5137743341,5137747688,139.968
5137747688,589100267,68.826
5137747688,42448714,30.313000000000002
5137747688,5137743341,139.968
5137978709,4161568888,154.454
5137978709,42439191,42.92
5145323793,42440754,361.316
5145330172,42437830,122.41399999999999
5145531517,5137978709,130.365
5151708184,3891963915,30.739
5151708184,42430468,73.89699999999999
5159433792,42432302,77.048
5159433792,42435477,164.274
5161246307,11496014207,14.705
5161246307,1773063789,137.353
5161246307,588455736,71.76599999999999
5163687759,42454660,73.904
5165632724,42430639,92.05
5173594703,3630219668,75.038
5173594703,42437071,136.99800000000002
5174867983,42437118,58.549
5216470727,42436763,60.763000000000005
5216470727,42430143,73.065
5286408252,685164634,12.563
5286408252,42439181,211.243
5286408252,42438362,225.57099999999997
